"title","abstract","publication_year","doi","type","oa_url","author","keyword","concept","pdf_url","cited_by_count","id"
"Genetic identification of fish caught as by-catch in the Antarctic krill fishery and comparison with observer records","&lt;div&gt;&lt;ul&gt; &lt;li&gt;Juvenile/larval fish taken as bycatch in the Antarctic krill fishery (CCAMLR subarea 48.1, 48.2 and 48.3) were identified by DNA barcoding and results compared with morphological identifications made on vessels by scientific observers.&lt;/li&gt; &lt;li&gt;A total of 344 fish (primarily in the families Channichthyidae and Notothenidae) were identified using genetic barcoding markers.&lt;/li&gt; &lt;li&gt;Species level identifications provided by observers were good for the common species &lt;em&gt;Champsocephalus gunnari&lt;/em&gt; and &lt;em&gt;Lepidonotothen larseni&lt;/em&gt;; however, DNA results show several less common Notothenidae species were identified as &lt;em&gt;L. larseni&lt;/em&gt;.&lt;/li&gt; &lt;li&gt;All of &lt;em&gt;Chaenodraco wilsoni&lt;/em&gt; icefish (n=67) identified by an observer were actually &lt;em&gt;Chionodraco rastrospinosus&lt;/em&gt; based on DNA barcoding.&lt;/li&gt; &lt;li&gt;Many of the specimens (n=136) were recorded to family-level by observers; genetic barcoding markers allowed these specimens to be assigned to species level.&lt;/li&gt; &lt;li&gt;The diversity of fish identified by observers (5 families; 8 species) was considerably lower than with DNA barcoding (7 families; 20 species).&lt;/li&gt; &lt;li&gt;The impact of potential taxonomic misidentifications on fish bycatch datasets needs to be considered. Developing standardised field guides and additional observer training many improve the accuracy of observer taxonomic assignments.&lt;/li&gt; &lt;/ul&gt;&lt;/div&gt;",2018,NA,"article",NA,"Andrea Polanowski; Jocalyn Clark; Dale Maschette; Dirk Welsford; Bruce E. Deagle","Bycatch; DNA barcoding; Biology; Fishery; Shrimp; Zoology; Fish <Actinopterygii>","Bycatch; DNA barcoding; Biology; Fishery",NA,0,263
"Antarctic Toothfish Dissostichus mawsoni in the South Orkney Islands: Using Stable Isotopes and Otoliths to Test Current Hypotheses About Nursery Areas and Demographic Units","We used otolith chemistry tools to test and complement current hypotheses about habitat use and connectivity between Dissostichus mawsoni sub-populations in CCAMLR area 48. Sagittal otoliths from 45 fish sampled around the South Orkney Islands were analysed. Their elemental (Li, Na, Mg, Cr, Mn, Sr, Sn, and Ba, relative to Ca) and isotopic (δ18O and δ13C) signatures were examined in both nuclear and marginal regions, representing juvenile and adult stages, respectively. Potential nursery habitats were geo-located by comparing observed and expected δ18O values. Chemical differences between nuclear and marginal regions were indicative of ontogenetic displacements to deeper offshore habitats, suggesting a discrete habitat shift between 11 and 13 years-old. Data supported the existence of two nursery origins contributing to the study area population. Nonetheless, the location of these origins was unclear and didn not provide any direct support to the hypotheses being currently considered by CCAMLR. Thus, the location and connectivity between nursery and adult habitats, as well as their spawning site fidelity, need to be assessed before disregarding alternative hypotheses07160260Citation: To be added by editorial staff during production. Academic Editor: Firstname Lastname Received: date Revised: date Accepted: date Published: date Copyright: © 2024 by the authors. Submitted for possible open access publication under the terms and conditions of the Creative Commons Attribution (CC BY) license (https://creativecommons.org/licenses/by/4.0/).Citation: To be added by editorial staff during production. Academic Editor: Firstname Lastname Received: date Revised: date Accepted: date Published: date Copyright: © 2024 by the authors. Submitted for possible open access publication under the terms and conditions of the Creative Commons Attribution (CC BY) license (https://creativecommons.org/licenses/by/4.0/)..",2024,"https://doi.org/10.20944/preprints202411.2034.v1","preprint","https://doi.org/10.20944/preprints202411.2034.v1","Paulina Carimán; Edwin J. Niklitschek; Mathieu Leisen; Cristóbal Garcés; Fernando Barra; Rurik Romero","Current (fluid); Geography; Oceanography; Fishery; Geology; Biology","Current (fluid); Geography",NA,0,264
"Population structure, connectivity and ecological dynamics of the Antarctic silverfish, Pleuragramma antarctica","The Antarctic silverfish (Pleuragramma antarctica) is a keystone species in the continental shelf waters around the Antarctic, performing an essential role of connecting higher and lower trophic levels in the Southern Ocean ecosystem. Its early life history is dependent on the platelet ice layer found below sea ice, thus intimately intertwining its fate with that of sea ice extent. &#13;\n&#13;\nAntarctic silverfish belong to the family Nototheniidae, part of the Notothenioidei suborder whose species radiation in the Southern Ocean 24 million years ago is one of the most expansive among teleost fish. Most notothenioids inhabit a benthic niche as adults, though many experience a pelagic egg and larval phase. Antarctic silverfish are unique among notothenioids in that they are pelagic throughout their life history. Larvae develop in the platelet ice layer near the surface beneath sea ice, descending into deeper waters as they grow in size as juveniles, finally reaching their maximum depth range as adults at 400 – 700 m below the surface. While they lack a swim bladder, Antarctic silverfish manage to remain in the water column as adults by a type of paedomorphy in which they retain lipids from larval and juvenile life stages, allowing them to achieve neutral buoyancy. Despite their presence in the water column as adults, they practice a similar energy-efficient life strategy to their benthic counterparts. Their feeding strategy involves hanging in the water column and passively consuming prey. Remaining in the water column throughout their life history combined with their passive life strategy renders Antarctic silverfish especially susceptible to transport via local and circumpolar current systems. Thus, local and circumpolar current systems form the hydrographic framework in which hypotheses regarding Antarctic silverfish population connectivity must be tested. &#13;\n&#13;\nHow populations of fish are defined, and the extent to which separate populations exchange individuals forms the basis of marine fish population biology. The extent to which Antarctic silverfish, which have a circumpolar distribution, represent one fully connected, panmictic population around the Antarctic continent, remains an open question. It is reasonable to presume that, given their pelagic larval phase, many species of notothenioids with a circumpolar distribution represent large, homogeneous populations. This presumption remains the null hypothesis to test when investigating population structure in notothenioids, and it is especially salient when considering the fully pelagic Antarctic silverfish.&#13;\n&#13;\nThe first investigation into Antarctic silverfish population structure employed mitochondrial DNA markers on a circumpolar scale and did not find evidence to reject the null hypothesis of panmixia throughout the Southern Ocean. Intriguingly, while comparisons between regions failed to indicate differentiation, comparisons within regions between years hinted at inter-annual variation in patterns of connectivity. Genetic differentiation within the same geographic area that is lost and gained between sampling years due to variations in recruitment, mortality and hydrography is known as chaotic genetic patchiness. The extent to which chaotic genetic patchiness is relevant to understanding Antarctic silverfish population structure was further studied in a more recent investigation, restricting its geographic focus to the Antarctic Peninsula, and employing a set of highly polymorphic EST-linked microsatellite markers to understand population connectivity around the Antarctic Peninsula. Based on both its more focused regional scale and sampling scheme, as well as the use of genetic markers more adept at capturing population differentiation, this study was able to detect genetic structuring on the scale of the Antarctic Peninsula.&#13;\n&#13;\nBuilding upon these initial studies, this thesis aimed to characterize the circumpolar population structure of Antarctic silverfish, integrating aspects of life history and hydrography in order to describe mechanisms of connectivity between populations. &#13;\n&#13;\nThe first aim was to understand the hydrography underlying life history connectivity on the scale of the Ross Sea region in order to better understand what may be occurring on the circumpolar level. Silverfish larvae were collected from areas in the Ross Sea coincident with hydrographic features hypothesized to influence their connectivity. While a microsatellite-based analysis was precluded due to the poor state of preservation of the larvae, it was possible to confirm species identification using mitochondrial sequence analysis. The genetic confirmation of species was especially important given that this study proposed a new spawning ground for silverfish in the Ross Sea based on size at collection and established growth rates from the time of hatching. Importantly, this study provided renewed support for the life history hypothesis in silverfish, emphasizing the impact of trough circulation in transporting early life stage fish from the ice shelf edge to the continental slope, where retention back towards the coast or entrainment in shelf-long currents modulates connectivity between neighboring populations of silverfish. &#13;\n&#13;\nThe Ross Sea investigation was then expanded on a circumpolar scale, now carried out using a suite of highly polymorphic EST-linked microsatellite markers developed in a closely related notothenioid species and shown to successfully amplify in silverfish in a previous study. This analysis was carried out on fish collected over 25 years from six different regions: the western Ross Sea, the eastern Weddell Sea, Larsen Bay, the northern Antarctic Peninsula, the South Orkney Islands, and the western Antarctic Peninsula. The data analyzed included samples from the two previous investigations of silverfish population structure described earlier, the first using mitochondrial markers on a circumpolar scale that had not found evidence of population structuring, and the second using the same suite of microsatellite markers employed in this thesis on a regional scale around the Antarctic Peninsula. The integration of these previous datasets into the present analysis allowed for an increase in the resolving power of the previous mitochondrial marker-based study, as well as for the integration of the Antarctic Peninsular work into the greater circumpolar context. &#13;\n&#13;\nThe circumpolar investigation of Antarctic silverfish population structure confirmed that the population structure of silverfish on a circumpolar scale is characterized by high levels of gene flow, and suggested that the Antarctic Slope Front and Current System (AFS) plays an integral role in connecting populations in the Southern Ocean. The importance of the AFS was evident in that reductions in gene flow were only observed in the South Orkney Islands and west Antarctic Peninsula, which were the only two areas in the study where the AFS has not been shown to arrive. This result also expanded to a circumpolar scale the earlier Ross Sea study, which had emphasized the importance of the AFS in connecting Ross Sea populations between local trough systems.&#13;\n&#13;\nIt remained however, that small scale population differentiation which had been observed in the Ross Sea based on larval distributions, as well as in the eastern Weddell Sea based on the distribution of older and younger cohorts between sampling areas, was unable to be resolved using genetic techniques. Thus, the final aim of the main project of this thesis was carried out in order to resolve population structure on the regional scale, this time in the Weddell Sea, employing otolith chemistry. Analysis of trace element deposition in otolith nuclei, reflective of oceanographic conditions to which fish were exposed in early life, has been shown to delineate population structure in the Southern Ocean, in both silverfish and related notothenioids. Of the stations for which samples were available in the Weddell Sea, five stations were selected based on their locations with respect to hydrographic features hypothesized to influence population structuring in the region, in Atka Bay, Halley Bay, off of Coats Land, and west and east of the Filchner Trough. Previous studies, as well as data on biomass and abundance from the sampling expedition during which the silverfish were collected, emphasized the importance of the Filchner Trough in supporting a local population of silverfish in the eastern Weddell Sea continental shelf area. Furthermore, hydrographic data collected in the Weddell Sea emphasized the importance of warm water mass intrusion onto the continental shelf carried from the east into the Weddell Sea region by the AFS. These warm water intrusions from the AFS not only have the potential to carry fish from other regions into the Weddell Sea area, but regulate circulation patterns and the strength and directionality of coastal currents in the region, modulating local connectivity. The results of the otolith nucleus chemistry analysis revealed significant population structuring along the eastern Weddell Sea, in contrast to the structure revealed using genetics. The population structure revealed by the otolith chemistry analysis supported the importance of warm water intrusions from the AFS in transporting fish between areas, while highlighting the role of the Filchner Trough circulation in supporting a coherent population in the southeast Weddell Sea. These results emphasize the importance of the integration of multidisciplinary techniques in the context of local hydrography in addressing questions of population structure and life history connectivity in Antarctic silverfish in the Southern Ocean, and for that matter, any pelagic species inhabiting a continental shelf ecosystem.",2018,NA,"article","http://hdl.handle.net/11577/3425376","Jilda Alicia Caccavo","Ecology; Population; Geography; Biology; Medicine; Environmental health","Ecology; Population",NA,0,265
"Ontogenetic shift in buoyancy and habitat in the Antarctic toothfish,<i>Dissostichus mawsoni</i> (Perciformes: Nototheniidae)","Buoyancy measurements and depth of capture were taken on 70 individuals of Dissostichus mawsoni collected from the Southern Scotia Arc and McMurdo Sound, Antarctica, to examine the effect of age on buoyancy and habitat use. Standard lengths (SL) ranged from 10.4 to 138.0 cm. Juveniles were not buoyant (heavy in water), whereas adults were neutrally buoyant. The slope of the relationship between buoyancy and SL was significantly negative for juveniles (individuals less than 81 cm SL), but there was no significant relationship for adults (individuals greater than 81 cm SL). These results demonstrate an ontogenetic shift in buoyancy. For juveniles, depth of capture and SL had a significantly positive relationship. As individuals reach adulthood they achieve neutral buoyancy and appear to use deeper water habitats. This interpretation is supported by a significant positive correlation between buoyancy and depth of capture for juveniles. Changes in buoyancy with maturation of juveniles may also be associated with a shift in habitat use. Juveniles appear to exploit benthic habitats, whereas adults use the entire water column over deeper water. Given the differences in prey species available in these habitats and based on our results, we predict that diets of juveniles and adults should differ significantly. We also hypothesize that accumulation of lipid deposits from the diet during maturation of juveniles may account for the ontogenetic shift in buoyancy and allow neutral buoyancy to be achieved in adulthood.",2003,NA,"article",NA,"Thomas J. Near; Sabrina E. Russo; Christopher D. Jones; Arthur L. DeVries","Buoyancy; Neutral buoyancy; Ontogeny; Habitat; Benthic zone; Water column","Buoyancy; Neutral buoyancy; Ontogeny; Habitat; Benthic zone; Water column; Ecology",NA,0,266
"Transcriptomics and population differentiation in two notothenioid Antarctic fish","Antarctic notothenioids radiated over past millions of years in extremely cold waters, they display a wide range of adaptations to withstand the cold and now dominate the Antarctic fish fauna. These fish may be extremely vulnerable to climate change with possible cascading effects on the entire Antarctic marine ecosystem. Therefore, crucial tasks are the concomitant study of the genomic basis of cold adaptation, the analysis of differentiation processes resulting from past and present climate change and a close survey of the current level of genetic variation and population structure. We considered four species of the Notothenioidei suborder: the three recently derived species of the Chionodraco genus, namely Chionodraco hamatus, Chionodraco rastrospinosus and Chionodraco myersi, and Pleuragramma antarcticum. The Chionodraco genus belongs to the family Channichthyidae (icefish), unique among vertebrates for the lack of hemoglobin and myoglobin expression in skeletal muscle. Oxygen delivery to tissues is ensured by a marked remodeling of the cardio-vascular system and by exceptionally high mitochondrial densities in the muscle. P. antarcticum (Nototheniidae) is the only notothenioid with a complete pelagic life cycle; it is dependent on sea ice and plays a key role in the trophic web of the Antarctic marine ecosystem. Analyses performed in this PhD can be grouped in two major lines of research: 1) the deepening of the knowledge on the genetic and genomic basis of icefish adaptation to the cold; 2) the analysis of patterns of intra- and inter-specific genetic differentiation with particular emphasis on how past and present environmental conditions have shaped and are influencing the fish genetic structure. With regard to the first line of research, we reconstructed and annotated the first normalized transcriptome of C. hamatus skeletal muscle and we exploited deep sequencing information of this energy-dependent tissue to test the hypothesis of duplication of genes involved in mitochondrial function. Using a dedicated bioinformatic pipeline we identified 124 duplicated genes specific to the icefish lineage. Significantly more duplicates were found in C. hamatus when transcriptome data were compared with whole genome data of model fish. Duplicated genes were significantly enriched in proteins with mitochondrial localization, involved in mitochondrial function and biogenesis. The combination of high mitochondrial densities and the maintenance of duplicated genes involved in mitochondrial function might confer a selective advantage in cold conditions and in the absence of oxygen-carrying proteins, by improving oxygen diffusion and energy supply to aerobic tissues. With regard to the second line of research, in the Chionodraco genus we investigated the pattern of intra- and inter- specific genetic differentiation. We found intraspecific homogeneity, but three distinct gene pools corresponding to the nominal species. We searched for putative outlier loci detecting a high level of genetic differentiation between the three species and we identified three loci, possibly influenced by natural selection, showing sequence similarity to a calmodulin transcript, an antifreeze glycoprotein/trypsinogen-like protease gene and to the mRNA of a key component of the super elongation complex. Selective pressures acting on specific loci might reflect past evolutionary processes leading to species divergence and local adaptation. The extent and timing of interspecific gene exchange was also considered to clarify the role of glacial cycles in promoting the divergence and the introgression of the Chionodraco species. We found evidences of past and present introgression: several individuals in each species showed mixed ancestry; evolutionary scenarios excluding hybridization or including it only in ancient times had small or zero posterior probabilities; data supported a scenario of interspecific gene flow associated with the two most recent interglacial periods. These findings may indicate an increased opportunity for speciation in allopatric refugia during glacial periods, followed by secondary contacts and hybridization during warmer intervals. With regard to P. antarcticum, we investigated its population genetic structure along the Antarctic Peninsula (AP), a region highly impacted by regional warming. We found a single gene pool and absence of inter-annual variability in the south-western AP, while significant differences were detected on a geographic scale from samples collected off the tip of the AP, with a signal of increased fragmentation over time. The reduced level of gene flow along the shelf, the increase of differentiation through time, and the inability to capture P. antarcticum in the central-western AP for two consecutive years, all suggest that this sea ice dependent species has been affected by climate change with possible cascading effects on the Antarctic marine food web.",2014,NA,"article","http://paduaresearch.cab.unipd.it/6365/1/agostini_cecilia_tesi.pdf","Cecilia Agostini","Biology; Pelagic zone; Population; Trophic level; Ecology; Adaptation (eye); Ecosystem; Zoology","Biology; Pelagic zone; Population; Trophic level; Ecology","http://paduaresearch.cab.unipd.it/6365/1/agostini_cecilia_tesi.pdf",0,267
"Climate Change Impacts on Antarctic Fish Diversity: A Circumpolar Perspective From eDNA Metabarcoding Assessment","Aim: Recent climate-driven changes in the Antarctic marine environment, marked by regional differences between West and East Antarctica, may alter ecosystem dynamics. As key components of the food web, fish might reflect these changes. This study examines fish biodiversity patterns across four typical Antarctic seas by integrating eDNA analysis with bottom trawl surveys, focusing on biodiversity shifts and range alterations in response to varying levels of climate change exposure. Location: Four ecologically distinct Antarctic regions: The Adjacent Waters of Antarctic Peninsula (AAP), the Amundsen Sea-Bellingshausen Sea (ASBS), the Prydz Bay-Cooperation Sea (PBCS), and the Cosmonaut Sea (CS). Methods: During the 37th Chinese National Antarctic Research Expedition, we integrated eDNA metabarcoding (from both pelagic and benthic water layers) with bottom trawl surveys across four regions (AAP, ASBS, PBCS, and CS) to characterise regional fish community. Results: Environmental DNA metabarcoding and trawl surveys detected 40 and 27 Antarctic fish species, respectively. Environmental DNA proved effective in complementing traditional methods and capturing early life stages, especially with a refined local reference database. Species belonging to the suborder Notothenioidei dominated across all surveyed regions. Ten species exhibited range extensions beyond previously documented distributions, likely reflecting historical data gaps, with the exception of Patagonotothen sp. Main Conclusions: eDNA metabarcoding showed potential for monitoring Antarctic ichthyoplankton. Fish diversity in the four studied seas aligns with the general pattern in the Southern Ocean, while ASBS was identified as a previously overlooked fish diversity hotspot. The southward detection of Patagonotothen sp. may signal climate-driven shifts in species distribution. Future research integrating eDNA with interdisciplinary approaches holds promise for advancing the monitoring of climate change impacts on Antarctic marine ecosystems.",2025,NA,"article","https://hdl.handle.net/20.500.14094/0100497644","Hai Li; Fang Yang; Yuzhuo Liao; Xiang Zhang; Yuan Yuan Li; Rui Wang; Ran Zhang; Li,Dong,Hui; Qianqian Wu; Longshan Lin","Environmental DNA; Biodiversity; Range (aeronautics); Pelagic zone; Climate change; Benthic zone; Diversity of fish; Environmental change","Environmental DNA; Biodiversity; Range (aeronautics); Pelagic zone; Climate change",NA,0,268
"PRELIMINARY INFORMATION ON THE DIET OF THE IMPERIAL SHAG Phalacrocorax atriceps BREEDING ON ELEPHANT ISLAND, ANTARCTICA","e aim of the study was to describe prey items in the diet of Imperial Shag through pellets analysis. e collection of pellets occurred in the breeding site during the austral summer of 2011/12 in Stinker Point, Elephant Island. A total of 34 pellets of Imperial Shag were analyzed and their frequency of occurrence was calculated. Fish remains were found in all pellets. Two families of demersal-benthic sh were identi ed through otoliths: Harpagiferidae and Nototheniidae. Nematodes occurred frequently. Other invertebrates such as molluscs and polychaetes occurred occasionally, so as vegetable matter (algae) and stones. ese items are probably from stomach contents of ingested sh or were accidentally ingested by the bird while building the nest. Our preliminary analysis showed that Imperial Shags breeding on Elephant Island have a similar diet composition to other shag species which breed in the sub-Antarctic islands and in the Antarctic Peninsula, with some items absent. However, further analysis will present more concrete data on the mass, volume and taxonomic species level of each item.",2016,"https://doi.org/10.4322/apa.2016.003","article","https://doi.org/10.4322/apa.2016.003","Júlia Victória Grohmann Finger; Victória Renata Fontoura Benemann; Elisa de Souza Petersen; Fernanda Caminha Leal Valls; Maria Virgı́nia Petry","Seabird; Fishery; Zoology; Geography; Biology; Ecology; Predation","Seabird","https://doi.org/10.4322/apa.2016.003",0,269
"Spatial Structure of Deep-Sea Pelagian Ichthiocenes in the Northern Weddell Sea (Powell Basin) and Brunsfield Strait in the Summer 2020 and 2022","A review of the composition and structure of deep-sea pelagic ichthyocenes in the Bransfield Strait and the northern part of the Weddell Sea (Powell Basin) in the Atlantic sector of the Southern Ocean is presented. The material was received in the summer of 2020 and 2022 at 26 stations at the layers from 120–0 to 2200–0 m. 901 specimens of juveniles and adult fishes belonging to 19 species from 10 families were collected. Statistical analysis made it possible to identify 4 significantly different regions, in which the dominant ichthyocenes were located in waters of different origin. These ichthyocenes are poor in the number of identified species, but often quite numerous. Relatively shallow-water representatives of the families Bathydraconidae, Channichthyidae, Liparidae, Nototheniidae, endemic to the shelf and slope of Antarctica, dominated in the area of the Antarctic Strait and on the shelf of the Antarctic Peninsula, while in the Bransfield Strait, the abyssal basin of the Powell Basin, as well as in the pelagic zone above deep-sea ridges and trenches, bordering it from the north are meso- and bathypelagic fish from the families Mycthophidae, Bathylagidae, Gonostomatidae, Paralepididae and Scopelarchidae. Near the northern boundary of the Powell Basin, the number of caught mesobatypelagic species and their average abundance were higher than in its central part (11 vs. 7 species and 63.5 vs. 84.1 ind./100 m2). In the central part of the basin, Bathylagus antarcticus dominated, with an average share of 40% in catches and 28.8 ind./100 m2, while in its northern part Electrona antarctica dominated, with an average share of 33% in – 27.4 ind./100 m2.",2023,"https://doi.org/10.31857/s003015742304007x","article","https://journals.rcsi.science/0030-1574/article/download/136279/114213","S. G. Kobyliansky; A. V. Mishin; А. М. Orlov; Н. В. Гордеева; R. Z. Mukhametyanov","Structural basin; Oceanography; Geology; Weddell Sea Bottom Water; Geography; Paleontology; Sea ice; Arctic ice pack","Structural basin; Oceanography; Geology","https://journals.rcsi.science/0030-1574/article/download/136279/114213",0,270
"Gradients in Season, Latitude, and Sea Ice: Their Effect on Metabolism and Stable Isotopic Composition of Antarctic Micronekton","Respiration, metabolic enzyme assays, and body composition parameters were measured in the Antarctic krill Euphausia superba during the summer, fall and winter on the Western Antarctic Peninsula (WAP). E. superba of all sizes decrease their metabolism from the summer to the winter. These same parameters were also measured along the WAP during the austral fall 2010. E. superba's enzyme activity indicated that there was a latitudinal gradient to the decline in metabolism along the WAP with the more northerly sites having significantly higher metabolic enzyme activities than the sites to the south.\nCarbon (δ13C) and nitrogen (δ15N) stable isotopes were measured in E. superba along the WAP to determine if there were any latitudinal trends. δ13C showed a significant trend with latitude with more depleted δ13C values in the southern portion of the WAP. Carbon (δ13C) and nitrogen (δ15N) stable isotopes were also measured in two important prey fishes along the WAP, the silverfish Pleuragramma antarcticum and the myctophid Electrona antarctica. P. antarcticum had a more variable and more enriched δ13C value than E. antarctica indicative of P. antarcticum's more neritic habitat. There were no significant differences between the δ15N values of the two fish, indicating that although they feed in different areas they were feeding at the same trophic level.\nCarbon (δ13C) and nitrogen (δ15N) stable isotopes were measured in twenty species in the marginal ice zone (MIZ) of the Weddell Sea at the beginning of the austral summer. Samples were taken from under the ice, at the ice edge and in the open ocean. A significant trend in the δ13C values of all species was found with the under-ice δ13C values being more depleted than those in the open ocean. This is most likely due to the reduced atmospheric exchange of CO2, upwelled water with depleted δ13C values, and continuous biological respiration under the ice, all of which contribute to very depleted δ13C values. δ15N values were significantly lower in the open ocean than the other ice conditions due to the increased reliance on primary production. The diapausing copepods Calanoides acutus and Rhincalanus gigas showed similar patterns in their isotopic signatures across the ice zones. Cluster analysis revealed trophic shifts between the different ice zones. The ice edge zone proved to contain the most species and was the best habitat for most species. The trophic shifts observed within species in the differing ice conditions mimicked the seasonal changes they undergo during the course of the productive season every year.",2013,NA,"article","https://digitalcommons.usf.edu/context/etd/article/5751/viewcontent/etd__4554.pdf","Erica H. Ombres","Oceanography; Latitude; Sea ice; Geology; Composition (language); Stable isotope ratio; Geodesy","Oceanography; Latitude; Sea ice; Geology; Composition (language)","https://digitalcommons.usf.edu/context/etd/article/5751/viewcontent/etd__4554.pdf",0,271
"Feeding strategy of Pleuragramma antarctica investigated by using ecological and ecomorphological approaches","Antarctic silverfish Pleuragramma antarctica is a keystone species of the coastal ecosystems of the Sothern Ocean. This species is the most abundant pelagic fish in the coastal waters of Antarctica, where it plays a pivotal role in the trophic web as the major link between lower and higher trophic levels. Due to the ecological importance of this species, over the last decades many studies on biology and ecology of P. antarctica were carried out. Despite previous studies have provided an overall picture of the trophic ecology of the Antarctic silverfish, important questions remain. Among them, the opportunistic versus selective feeding habit of the species wasn't still investigated, even if this information holds potential to highlight mechanisms and dynamics of the Antarctic silverfish relationship with the other components of its environment. The investigations on the capability of the species at using food resources can give information about its adaptability to ecological changes. Such a piece of information gains further value if contextualized in the frame of the environmental changes ongoing at a rapid pace in polar regions. The aim of my work is to improve present knowledge on the feeding ecology of the Antarctic silverfish highlighting its feeding habits to assess its possible ability to adapt to variations in the availability of prey caused by climate change or overfishing of krill. The research developed within my PhD program contributes to the PNRA (Italian National Program for Research in Antarctica) project RAISE (Integrate Research on Antarctic Silverfish Ecology in the Ross Sea). The study was divided in two parts, the first one was a purely ecological analysis based on the stomach contents of samples collected in different sectors of the Southern Ocean, the second one was an ecomorphological focus on traits involved in feeding activity of the species. In the ecological analysis, I detected evident differences in the diet of the specimens coming from three different zones (Ross Sea, Dumont d’Urville Sea, sea near Antarctic Peninsula). The diets were composed exclusively by planktonic organisms, which belong to different taxa depending on the area, mainly composed by copepods and euphausiids. Depending on the case, the range of prey items found was significantly broader or narrower. The observation of the condition of the different schools of fish and the investigation of selectivity versus generalism of the species let we deduce what item of the diet represented the preferential prey (through my results they appear to be the euphausiids) and if the species was able to adapt to situations of availability of prey different from the optimal ones. The ecomorphological study consisted in a depth study of the biomechanics of the buccal apparatus of P. antarctica. I measured some features of jaws, head and gill rakers and calculated significant index of jaws movements. The comparison of the values obtained with that of the same parameters found in other two species of the same family of nototheniids, Dissostichus mawsoni and Trematomus bernacchii, which live in different habitats and have different feeding habits, highlighted the adaptation to planktofagy and the feeding strategies of P. antarctica. It was relevant the confirmation of the capability of the species to feed on different planktonic items, having both structures to catch relatively large size zooplanktonic organisms and gill rakers conformation to particulate feeding. Both studies carried out lead us to the conclusion that P. antarctica is a plastic predator. Its preferential prey seem to be the euphausiids, towards which it performs a selective predation. In the case of paucity or absence of these organisms, it is able to vary its diet and feed on smaller zooplanktonic species, preyed by means of a less selective particulate feeding activity.",2017,NA,"article",NA,"Erica Carlig","Ecology; Geography; Biology","Ecology; Geography",NA,0,272
