id,title,display_name,authorships,abstract,doi,publication_date,publication_year,relevance_score,fwci,cited_by_count,counts_by_year,ids,type,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,sustainable_development_goals,awards,funders,apc,first_page,last_page,volume,issue
https://openalex.org/W2915806881,Behavioural responses of humpback whales to food-related chemical stimuli,Behavioural responses of humpback whales to food-related chemical stimuli,,"Baleen whales face the challenge of finding patchily distributed food in the open ocean. Their relatively well-developed olfactory structures suggest that they could identify the specific odours given off by planktonic prey such as krill aggregations. Like other marine predators, they may also detect dimethyl sulfide (DMS), a chemical released in areas of high marine productivity. However, dedicated behavioural studies still have to be conducted in baleen whales in order to confirm the involvement of chemoreception in their feeding ecology. We implemented 56 behavioural response experiments in humpback whales using two food-related chemical stimuli, krill extract and DMS, as well as their respective controls (orange clay and vegetable oil) in their breeding (Madagascar) and feeding grounds (Iceland and Antarctic Peninsula). The whales approached the stimulus area and stayed longer in the trial zone during krill extract trials compared to control trials, suggesting that they were attracted to the chemical source and spent time exploring its surroundings, probably in search of prey. This response was observed in Iceland, and to a lesser extend in Madagascar, but not in Antarctica. Surface behaviours indicative of sensory exploration, such as diving under the stimulus area and stopping navigation, were also observed more often during krill extract trials than during control trials. Exposure to DMS did not elicit such exploration behaviours in any of the study areas. However, acoustic analyses suggest that DMS and krill extract both modified the whales' acoustic activity in Madagascar. Altogether, these results provide the first behavioural evidence that baleen whales actually perceive prey-derived chemical cues over distances of several hundred metres. Chemoreception, especially olfaction, could thus be used for locating prey aggregations and for navigation at sea, as it has been shown in other marine predators including seabirds.",https://doi.org/10.1371/journal.pone.0212515,2019-02-26,2019,34.277,2.66140021,34,,,article,TRUE,TRUE,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0212515&type=printable,TRUE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0212515,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0212515&type=printable,cc-by,publishedVersion,,95,,,,,FALSE,FALSE,en,,,,,e0212515,e0212515,14,2
https://openalex.org/W2945867370,Persistent organic pollutants in blubber of fin whales (Balaenoptera physalus) from the Southern Ocean,Persistent organic pollutants in blubber of fin whales (Balaenoptera physalus) from the Southern Ocean,,NA,https://doi.org/10.1016/j.marpolbul.2019.05.045,2019-05-24,2019,34.23342,0.37160477,12,,,article,FALSE,FALSE,closed,NA,FALSE,Marine Pollution Bulletin,https://openalex.org/S101229256,0025-326X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.marpolbul.2019.05.045,NA,NA,publishedVersion,,40,,,,,FALSE,FALSE,en,,,,,148,152,145,NA
https://openalex.org/W2070573307,Coprostanols in Antarctic marine sediments: A biomarker for marine mammals and not human pollution,Coprostanols in Antarctic marine sediments: A biomarker for marine mammals and not human pollution,,NA,https://doi.org/10.1016/0025-326x(86)90569-2,1986-12-01,1986,33.927578,3.55488596,70,,,article,FALSE,FALSE,closed,NA,FALSE,Marine Pollution Bulletin,https://openalex.org/S101229256,0025-326X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/0025-326x(86)90569-2,NA,NA,publishedVersion,,17,,,,,FALSE,FALSE,en,,,,,554,557,17,12
https://openalex.org/W1983079021,Cetacean occurrence and spatial distribution: Habitat modelling for offshore waters in the Portuguese EEZ (NE Atlantic),Cetacean occurrence and spatial distribution: Habitat modelling for offshore waters in the Portuguese EEZ (NE Atlantic),,NA,https://doi.org/10.1016/j.jmarsys.2014.10.016,2014-11-20,2014,32.990044,2.27492087,64,,,article,FALSE,FALSE,closed,NA,FALSE,Journal of Marine Systems,https://openalex.org/S195909765,0924-7963,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jmarsys.2014.10.016,NA,NA,publishedVersion,,60,,,,,FALSE,FALSE,en,,,,,73,85,143,NA
https://openalex.org/W2053570716,Year-round acoustic monitoring of large whales in polar environments: a comparison of Davis and Bransfield Straits,Year-round acoustic monitoring of large whales in polar environments: a comparison of Davis and Bransfield Straits,,"Both Davis Strait, in the Arctic between Canada and Greenland, and Bransfield Strait, in the Antarctic between the Antarctic Peninsula and the South Shetland Islands, are areas that experience extreme inter-seasonal differences in temperature, ice cover and productivity. The seasonally productive nature of both of these ice-influenced areas provides habitat for foraging large whales such as blue (Balaenoptera musculus) and fin (B. physalus) whales. In order to monitor and compare the seasonal occurrence of these species at high latitude regions at opposite ends of the globe, autonomous underwater hydrophone packages were deployed for one year in each Strait. Three instruments were deployed and recovered in Davis Strait from October 2006-07 and five in Bransfield Strait from November 2006-07. Blue and fin whales were recorded seasonally in both regions and exhibited the geographic acoustic distinctions between northern and southern hemisphere populations. Comparisons of the seasonal occurrence and the influence of ice cover on this occurrence will be compared and contrasted between north and south.",https://doi.org/10.1121/1.2932528,2008-05-01,2008,32.74637,0.27994872,1,,,article,FALSE,FALSE,closed,NA,FALSE,The Journal of the Acoustical Society of America,https://openalex.org/S11296630,0001-4966,https://openalex.org/P4310320226,Acoustical Society of America,https://doi.org/10.1121/1.2932528,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,,,,2990,2990,123,5_Supplement
https://openalex.org/W2065831495,Recent progress on our understanding of the biological effects of mercury in fish and wildlife in the Canadian Arctic,Recent progress on our understanding of the biological effects of mercury in fish and wildlife in the Canadian Arctic,,"This review summarizes our current state of knowledge regarding the potential biological effects of mercury (Hg) exposure on fish and wildlife in the Canadian Arctic. Although Hg in most freshwater fish from northern Canada was not sufficiently elevated to be of concern, a few lakes in the Northwest Territories and Nunavut contained fish of certain species (e.g. northern pike, Arctic char) whose muscle Hg concentrations exceeded an estimated threshold range (0.5-1.0 μg g(-1) wet weight) within which adverse biological effects begin to occur. Marine fish species generally had substantially lower Hg concentrations than freshwater fish; but the Greenland shark, a long-lived predatory species, had mean muscle Hg concentrations exceeding the threshold range for possible effects on health or reproduction. An examination of recent egg Hg concentrations for marine birds from the Canadian Arctic indicated that mean Hg concentration in ivory gulls from Seymour Island fell within the threshold range associated with adverse effects on reproduction in birds. Mercury concentrations in brain tissue of beluga whales and polar bears were generally lower than levels associated with neurotoxicity in mammals, but were sometimes high enough to cause subtle neurochemical changes that can precede overt neurotoxicity. Harbour seals from western Hudson Bay had elevated mean liver Hg concentrations along with comparatively high muscle Hg concentrations indicating potential health effects from methylmercury (MeHg) exposure on this subpopulation. Because current information is generally insufficient to determine with confidence whether Hg exposure is impacting the health of specific fish or wildlife populations in the Canadian Arctic, biological effects studies should comprise a major focus of future Hg research in the Canadian Arctic. Additionally, studies on cellular interactions between Hg and selenium (Se) are required to better account for potential protective effects of Se on Hg toxicity, especially in large predatory Arctic fish, birds, and mammals.",https://doi.org/10.1016/j.scitotenv.2014.05.142,2014-06-16,2014,32.695087,8.37730043,224,,,review,TRUE,TRUE,hybrid,https://doi.org/10.1016/j.scitotenv.2014.05.142,FALSE,The Science of The Total Environment,https://openalex.org/S86852077,0048-9697,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.scitotenv.2014.05.142,NA,cc-by-nc-nd,publishedVersion,,107,,,,,FALSE,FALSE,en,,,,,91,103,509-510,NA
https://openalex.org/W2159820721,Relative Changes in Krill Abundance Inferred from Antarctic Fur Seal,Relative Changes in Krill Abundance Inferred from Antarctic Fur Seal,,"Antarctic krill Euphausia superba is a predominant species in the Southern Ocean, it is very sensitive to climate change, and it supports large stocks of fishes, seabirds, seals and whales in Antarctic marine ecosystems. Modern krill stocks have been estimated directly by net hauls and acoustic surveys; the historical krill density especially the long-term one in the Southern Ocean, however, is unknown. Here we inferred the relative krill population changes along the West Antarctic Peninsula (WAP) over the 20th century from the trophic level change of Antarctic fur seal Arctocephalus gazella using stable carbon (δ(13)C) and nitrogen (δ(15)N) isotopes of archival seal hairs. Since Antarctic fur seals feed preferentially on krill, the variation of δ(15)N in seal hair indicates a change in the proportion of krill in the seal's diets and thus the krill availability in local seawater. For the past century, enriching fur seal δ(15)N values indicated decreasing krill availability. This is agreement with direct observation for the past ∼30 years and suggests that the recently documented decline in krill populations began in the early parts of the 20th century. This novel method makes it possible to infer past krill population changes from ancient tissues of krill predators.",https://doi.org/10.1371/journal.pone.0027331,2011-11-07,2011,32.586002,2.98558664,35,,,article,TRUE,TRUE,gold,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0027331&type=printable,TRUE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0027331,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0027331&type=printable,cc-by,publishedVersion,,33,,,,,FALSE,FALSE,en,,,,,e27331,e27331,6,11
https://openalex.org/W2296686562,Modeling the foraging habitat of humpback whales,Modeling the foraging habitat of humpback whales,,"Knowing how species will respond to environmental variability and climate change requires understanding the factors that influence their distribution and movement patterns. I investigated the processes that drive individuals to concentrate in specific areas of their home range by modeling encounter rates of humpback whales (Megaptera novaeangliae) in relation to environmental variables using GIS tools, generalized additive models, and remote sensing and in situ data. I conducted this work at two foraging areas: the coastal waters of British Columbia, Canada, and the Bransfield and Gerlache Straits, Antarctica. Humpback whales in British Columbia were strongly associated with latitude and bathymetric features. The relationships with remotely sensed variables reflecting primary productivity were not consistent, but higher numbers of whales seemed to be associated with higher productivity. In fact, the highest concentrations of humpback whales appeared to reflect areas where concentration and retention processes lead to higher biological productivity, including south Dixon Entrance, middle and southwestern Hecate Strait and off Juan de Fuca Strait. Humpback whales in the Southern Ocean also preferred areas of enhanced biological productivity. In Gerlache Strait, humpback whales were associated with areas of higher chlorophyll-a concentration in the central and northern sections of the strait, which also corresponded to relatively higher temperatures and shallower mixed layer depths for the in situ data. In Bransfield Strait, humpback whales appeared to prefer the near-frontal zones and the deep basins, where surface waters are influenced by the Bransfield Current. Interannual variability in both humpback and minke whale encounter rates in Gerlache Strait was correlated with the Oceanic Niño Index, the oceanic component of ENSO. In addition to investigating species-habitat relationships with statistical models, I conducted the first study to describe the satellite-monitored movements of humpback whales on their feeding grounds along the Antarctic Peninsula. Results showed considerable individual variation in direction, speed and range of movements, and an overall pattern characterized by short- and long-distance movements between presumed foraging areas with relatively short residency times. All told, the results of my research show that humpback whale distribution within foraging habitat is influenced by physical and biological variables that enhance biological productivity.",https://doi.org/10.14288/1.0069519,2010-01-01,2010,32.561687,0.57334741,3,,,article,TRUE,TRUE,green,https://doi.org/10.14288/1.0069519,TRUE,Open Collections,https://openalex.org/S7407053062,NA,NA,NA,https://doi.org/10.14288/1.0069519,NA,NA,NA,,2,,,,,FALSE,FALSE,en,,,,,NA,NA,NA,NA
https://openalex.org/W2331040721,Evidence of spatial structuring of eastern South Pacific humpback whale feeding grounds,Evidence of spatial structuring of eastern South Pacific humpback whale feeding grounds,,"The eastern South Pacific humpback whale population winters primarily off Colombia and Ecuador, extending northward to the coasts of Panama and Costa Rica. It migrates south to the Fueguian Archipelago and Antarctic Peninsula waters for feeding during the austral summer. In recent years, however, humpback whales have also been observed feeding in the Corcovado Gulf, in the northern Chilean Patagonian channels, during the austral summer and fall. We examine photographically identified humpback whales in order to determine interchange or isolation of these aggregations. The apparent absence of movements of identified humpback whales among the 3 summering areas, and the differences in the proportion of white/black coloration on the fluke, suggest that each locality corresponds to a discrete feeding area for eastern South Pacific humpback whales.",https://doi.org/10.3354/esr00536,2013-08-13,2013,32.424873,0.78088399,25,,,article,TRUE,TRUE,bronze,https://www.int-res.com/articles/esr2014/22/n022p033.pdf,TRUE,Endangered Species Research,https://openalex.org/S116285706,1613-4796,https://openalex.org/P4310313773,Inter-Research,https://doi.org/10.3354/esr00536,https://www.int-res.com/articles/esr2014/22/n022p033.pdf,NA,publishedVersion,,13,,,,,FALSE,FALSE,en,,,,,33,38,22,1
https://openalex.org/W2117827605,Fishing down the food web of the Antarctic continental shelf and slope,Fishing down the food web of the Antarctic continental shelf and slope,,"ABSTRACT The history of biotic exploitation for the continental margin (shelf and slope) of the Antarctic Large Marine Ecosystem (LME) is reviewed, with emphasis on the period from 1970 to 2010. In the Antarctic Peninsula portion, marine mammals were decimated by the 1970s and groundfish by the early 1980s. Fishing for Antarctic krill Euphausia superba began upon the demise of groundfish and now is the only fishing that remains in this region. Surveys show that cetacean and most groundfish stocks remain severely depressed, harvest of which is now prohibited by the International Whaling Commission and the Commission for the Conservation of Antarctic Marine Living Resources (CCAMLR). On the other hand, krill fishing in this region is underway and in recent years has contributed up to 72% of the Southern Ocean catch, depending on fishing conditions and the CCAMLR conservation measures in force. Elsewhere along the Antarctic continental margin, marine mammals were also severely depleted by the 1970s, followed directly by relatively low-level fisheries for krill that continued until the early 1990s. Recently in these areas, where fin-fishing is still allowed, fisheries for Antarctic toothfish Dissostichus mawsoni have been initiated, with one of this fish's main prey, grenadiers Macrourus spp., being taken significantly as by-catch. Continental margin fishing currently accounts for ~25% of the total toothfish catch of the Southern Ocean. Fishing along the Antarctic continental margin, especially the Antarctic Peninsula region, is a clear case of both the tragedy of the commons and ‘fishing down the food web’.",https://doi.org/10.1017/s0032247412000757,2013-02-27,2013,32.232952,6.50736658,69,,,article,FALSE,FALSE,closed,NA,FALSE,Polar Record,https://openalex.org/S118957039,0032-2474,https://openalex.org/P4310311721,Cambridge University Press,https://doi.org/10.1017/s0032247412000757,NA,NA,publishedVersion,,48,,,,,FALSE,FALSE,en,,,,,92,107,50,1
https://openalex.org/W2165585232,Molecular taxonomy of<i>Osedax</i>(Annelida: Siboglinidae) in the Southern Ocean,Molecular taxonomy of<i>Osedax</i>(Annelida: Siboglinidae) in the Southern Ocean,,"We report the discovery of three new species of Osedax in the deep Southern Ocean, expanding the diversity and geographical range of this genus of bone‐eating worms. Osedax rogersi sp. n. and Osedax crouchi sp. n. were found on a whale skeleton at 1444 m in the Kemp Caldera in the East Scotia Sea during the Chemosynthetic Ecosystems of the Southern Ocean (ChEsSo) project. The recently described species, Osedax antarcticus , found on whale bones implanted at a depth of 550–650 m off Smith Island in the Bransfield Strait, was also found inhabiting the whale skeleton in the Kemp Caldera. Osedax crouchi as well as another new species Osedax nordenskjoeldi sp. n. have also been found on the implanted whale bones off Smith Island. These two localities are approximately 1800 km apart demonstrating a wide distribution of species within the genus. We describe the three new species, O. rogersi, O. crouchi and O . nordenskjoeldi and report the second record of O. antarcticus . We also present a new phylogenetic analysis for Osedax , including data examining genetic connectivity between the Scotia Arc and the Bransfield Strait.",https://doi.org/10.1111/zsc.12057,2014-05-14,2014,32.056435,1.91185306,24,,,article,FALSE,FALSE,closed,NA,FALSE,Zoologica Scripta,https://openalex.org/S4078192,0300-3256,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/zsc.12057,NA,NA,publishedVersion,,32,,,,,FALSE,FALSE,en,,,,,405,417,43,4
https://openalex.org/W4413907771,Abundance and distribution of fin and humpback whales at the South Orkney Islands in the austral summers 2011–2025,Abundance and distribution of fin and humpback whales at the South Orkney Islands in the austral summers 2011–2025,,"Abstract Information on cetacean population status is vital for determining fisheries management strategies, especially where they overlap spatiotemporally and target the same organism. This study aims to quantify distribution and abundance of fin (Balaenoptera physalus) and humpback whales (Megaptera novaeangeliae) near the South Orkney Islands, an area in the Southern Ocean with the highest catches of Antarctic krill (Euphausia superba). Ship-based observational data were collected during the austral summers from 2011 to 2025. Most fin whale sightings were over the northern shelf-break and deeper offshore regions, with an annual density between 0.01 and 0.29 individuals per km−2 (corresponding to a summer abundance range of 648–18 083 individuals). Humpback whales were mainly sighted north of the islands but more on-shelf, with annual densities between 0 and 0.07 individuals per km−2 (average 590 individuals, with a summer abundance range of 0–4486 individuals). Summer abundances varied substantially, with fin whales increasing significantly (0.02 individuals per km−2 per year, P-value 0.03), while no monotonic increase was detected for humpback whales. This study demonstrates that the South Orkney Islands constitute a key area for fin whales during the summer season, where they play a significant role as major consumers of krill. There is further need for knowledge about cetacean krill consumption, as well as to map their annual presence in this area and to describe how krill density, biomass, and distribution vary throughout the season. This understanding is crucial to determine how whales contribute to nutrient cycling through their feeding activities, and for contributing to fisheries management regulations.",https://doi.org/10.1093/icesjms/fsaf158,2025-09-01,2025,32.045555,0,0,,,article,TRUE,TRUE,gold,https://academic.oup.com/icesjms/article-pdf/82/9/fsaf158/64189386/fsaf158.pdf,FALSE,ICES Journal of Marine Science,https://openalex.org/S200038611,1054-3139,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/icesjms/fsaf158,https://academic.oup.com/icesjms/article-pdf/82/9/fsaf158/64189386/fsaf158.pdf,cc-by,publishedVersion,,74,,,,,FALSE,FALSE,en,,,,,NA,NA,82,9
https://openalex.org/W4394282859,"Electronic Supplement to ""SEASONAL AND DIEL CYCLES OF FIN WHALE ACOUSTIC OCCURRENCE NEAR ELEPHANT ISLAND, ANTARCTICA"" from Seasonal and diel cycles of fin whale acoustic occurrence near Elephant Island, Antarctica","Electronic Supplement to ""SEASONAL AND DIEL CYCLES OF FIN WHALE ACOUSTIC OCCURRENCE NEAR ELEPHANT ISLAND, ANTARCTICA"" from Seasonal and diel cycles of fin whale acoustic occurrence near Elephant Island, Antarctica",,"This study investigates the relevance of the Elephant Island (EI) region for Southern Hemisphere fin whales (<i>Balaenoptera physalus</i>) in their annual life cycle. We collected 3 years of passive acoustic recordings (January 2013 to February 2016) northwest of EI to calculate time series of fin whale acoustic indices, daily acoustic occurrence, spectrograms, as well as the abundance of their 20 Hz pulses. Acoustic backscatter strength, sea ice concentration and chlorophyll-a composites provided concurrent environmental information for graphic comparisons. Acoustic interannual, seasonal and diel patterns together with visual information and literature resources were used to define the period of occupancy and to infer potential drivers for their behaviour. Spectral results suggest that these fin whales migrate annually to and from offshore central Chile. Acoustic data and visual information reveal their arrival at EI in December to feed without producing their typical 20 Hz pulse. For all 3 years, acoustic activity commences in February, peaks in May and decreases in August, in phase with the onset of their breeding season. Our results emphasize the importance of EI for fin whales throughout most of the year. Our recommendation is to consider EI for establishing a marine protected area to expedite the recovery of this vulnerable species.",https://doi.org/10.6084/m9.figshare.14610232.v2,2021-01-01,2021,31.872206,NA,0,,,dataset,TRUE,TRUE,gold,https://doi.org/10.6084/m9.figshare.14610232.v2,NA,NA,NA,NA,NA,NA,https://doi.org/10.6084/m9.figshare.14610232.v2,NA,cc-by,NA,,0,,,,,FALSE,FALSE,en,,,,,NA,NA,NA,NA
https://openalex.org/W2195935293,Using multi-sensor suction cup tags to quantify the kinematics of lunge feeding in humpback whales (Megaptera novaeangliae) in the water around the West Antarctic Peninsula.,Using multi-sensor suction cup tags to quantify the kinematics of lunge feeding in humpback whales (Megaptera novaeangliae) in the water around the West Antarctic Peninsula.,,"Humpback whales (Megaptera novaeangliae) feed through extraordinarily energetic lunges during which they engulf large volumes of water equal to nearly 70% of their body mass. To understand the kinematics of lunge feeding, we attached high-resolution digital recording tags incorporating accelerometers, magnetometers, pressure and sound recording (Dtag) to whales feeding on euphausiids in fjords on the West Antarctic Peninsula. Instances of near vertical lunges gave us the unique opportunity to correlate the acoustic flow noise recorded on the tag with the signal from the accelerometer and changes in pressure to obtain a fine scale record of the body accelerations involved in lunging. This can then be applied to determine lunging events regardless of body orientation. We found that lunges contain extreme accelerations reaching 2.5 m·s-2 in certain instances, which are then followed by profound decelerations. However, humpback whales appear to differ from balaenopterid whales in the speed at which they are able to accelerate and the fact that they do not come to a complete halt when finishing a lunge. When animals are intensively feeding the inter-lunge interval is similar for both deep and shallow lunges suggesting a biomechanical constraint on lunges. However, the number of lunges per dive varies from one for shallow feeding (&lt;25m) to a median of six for deeper dives that reach depths of over 350 meters. Different feeding patterns were evident in the kinematic record, for deep and shallow feeding bouts with the much greater mean turn rates occurring in shallow feeding. Our findings reveal how multi-sensor tag technology can be used to better describe the kinematics of baleen whale feeding and greatly augment our ability to understand their foraging ecology. This knowledge is particularly valuable for understanding how baleen whales in the Southern Ocean affect or may be affected by climate-driven changes in their prey",NA,2011-01-01,2011,31.834728,0,0,,,article,FALSE,FALSE,closed,NA,FALSE,University of New Hampshire Scholars Repository (University of New Hampshire at Manchester),https://openalex.org/S4377196362,NA,https://openalex.org/I179093154,University of New Hampshire at Manchester,https://scholars.unh.edu/ccom/644,NA,NA,submittedVersion,,0,,,,,FALSE,FALSE,en,,,,,NA,NA,NA,NA
https://openalex.org/W2743605595,Temporal stability and mixed-stock analyses of humpback whales (Megaptera novaeangliae) in the nearshore waters of the Western Antarctic Peninsula,Temporal stability and mixed-stock analyses of humpback whales (Megaptera novaeangliae) in the nearshore waters of the Western Antarctic Peninsula,,NA,https://doi.org/10.1007/s00300-017-2193-1,2017-08-09,2017,30.924067,1.37164625,21,,,article,FALSE,FALSE,closed,NA,FALSE,Polar Biology,https://openalex.org/S196656238,0722-4060,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s00300-017-2193-1,NA,NA,publishedVersion,,81,,,,,FALSE,FALSE,en,,,,,323,340,41,2
https://openalex.org/W3166441976,"A seismic swarm at the Bransfield Rift, Antarctica","A seismic swarm at the Bransfield Rift, Antarctica",,NA,https://doi.org/10.1016/j.jsames.2021.103412,2021-06-08,2021,30.706984,1.29696442,11,,,article,FALSE,FALSE,closed,NA,FALSE,Journal of South American Earth Sciences,https://openalex.org/S27476350,0895-9811,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jsames.2021.103412,NA,NA,publishedVersion,,76,,,,,FALSE,FALSE,en,,,,,103412,103412,111,NA
https://openalex.org/W1557368581,Antarctic futures: human engagement with the Antarctic environment,Antarctic futures: human engagement with the Antarctic environment,,"Chapter 1: Setting the scene: Human activities, environmental impacts and governance arrangements in Antarctica Tina Tin, Machiel Lamers, Daniela Liggett, Patrick T. Maher, Kevin Hughes Part I: Species and Ecosystems Chapter 2: Human Impacts on Antarctic Wildlife: predictions and speculations for 2060 Eric Woehler, David Ainley, Julia Jabour Chapter 3: Antarctic Marine Living Resources - future is not what it used to be Denzil Miller Chapter 4: Present and future conservation management of Antarctic baleen whales Rebecca Leaper, Simon Childerhouse Chapter 5: Global movement and homogenisation of biota: challenges to the environmental management of Antarctica? Kevin Hughes, Pete Convey, Ad Huiskes Chapter 6: The Effects of Human Trampling on Maritime Antarctica Soils Pablo Tejedo, Luis Pertierra, Javier Benayas Part I Summary Part II: Regional Case Studies Chapter 7: Environmental Situation and Management Challenges for the Fildes Peninsula Region Christina Braun, Fritz Hertel, Osama Mustafa, Anja Nordt, Simone Pfeiffer, Hans-UlrichPeter Chapter 8: Historical developments, drivers of change and future scenarios for human activities in Deception Island Luis Pertierra, Pablo Tejedo, Javier Benayas Chapter 9: Long Term Monitoring of Human impacts to the Terrestrial Environment at McMurdo Station Andrew G. Klein, Stephen T. Sweet, Mahlon C. Kennicutt II, Terry L. Wade, Terry A. Palmer, Paul Montagna Part II Summary Part III: Actors and Sectors Chapter 10: Valuing Antarctica: Emerging Views from International Studies Erin Neufeld, Jessica O'Reilly, Rupert Summerson, Tina Tin Chapter 11: Strategic thinking and the Antarctic wilderness: Contrasting alternative futures Ricardo Roura, Tina Tin Chapter 12: Strategic management and regulation of Antarctic tourism Julia Jabour Chapter 13: Future challenges in environmental management of National Antarctic Programs Rodolfo Sanchez, Birgit Njaastad Chapter 14: Strategic thinking for the Antarctic environment: the use of assessment tools in governance Machiel Lamers, Daniela Liggett, Tina Tin Part III Summary Chapter 15: Conclusions: Multiple dimensions of human engagement with the Antarctic environment Daniela Liggett, Machiel Lamers, Tina Tin, Patrick T. Maher Index",https://doi.org/10.5860/choice.51-6762,2014-07-16,2014,30.644754,6.06645566,57,,,article,FALSE,FALSE,closed,NA,FALSE,Choice Reviews Online,https://openalex.org/S2764375719,0009-4978,https://openalex.org/P4310316146,Association of College and Research Libraries,https://doi.org/10.5860/choice.51-6762,NA,NA,publishedVersion,,0,,,,,FALSE,FALSE,en,,,,,51,6762,51,12
https://openalex.org/W2007716682,DETERMINING PREGNANCY FROM BLUBBER IN THREE SPECIES OF DELPHINIDS,DETERMINING PREGNANCY FROM BLUBBER IN THREE SPECIES OF DELPHINIDS,,"Abstract We quantified progesterone in 110 blubber samples from dolphins of known reproductive status in order to test the accuracy of a method to determine pregnancy status in wild cetaceans. The samples were collected from fishery‐bycaught delphinids of three species ( Delphinus delphis , Lissodelphis borealis , and Lagenorhynchus obliquidens ). We ascertained that blubber progesterone concentrations could clearly distinguish pregnant D. delphis (range 132–415 ng/g, mean 261 ng/g) from non‐pregnant mature and immature ones (range 0.92–48.2 ng/g, mean 15.2 ng/g). We found similar dramatic differences in L. borealis and L. obliquidens . These results were insensitive to various blubber sampling depths and anatomical sampling locations on the body, suggesting relative homogeneity of progesterone levels throughout the blubber. However, no trend was found in blubber progesterone concentration with fetal length, indicating that although blubber progesterone appears to distinguish pregnancy status, it is unlikely to differentiate pregnancy stage. Based on the findings presented here we suggest that this method, when coupled with projectile biopsy procedures, can be used to assess the pregnancy status of free‐ranging cetaceans and thus provide a new tool to determine pregnancy rates of wild populations.",https://doi.org/10.1111/j.1748-7692.2006.00001.x,2006-01-01,2006,30.575178,2.99809437,138,,,article,FALSE,FALSE,closed,NA,FALSE,Marine Mammal Science,https://openalex.org/S199286587,0824-0469,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/j.1748-7692.2006.00001.x,NA,NA,publishedVersion,,47,,,,,FALSE,FALSE,en,,,,,1,16,22,1
